고유번호,호수,면,발행일,제목,소제목,게시년월일,수정년월일
3470,153,6,2009-11-25,겨울방학 `청소년 국악배움터 운영,한국춤·가야금·해금·단소교실 180명 모집,,
3612,150,6,2009-08-25,연지동 건강증진교실 운영,,,
5189,120,3,2007-02-26,레포츠공원 관련 조례안 등 심사,,,
5190,120,3,2007-02-26,부산진세무서 이전 촉구,,,
5187,120,2,2007-02-26,식품위생업소 점검예고제 시행,매월 업종별 단속 시기와 내용 등 공개,,
5188,120,3,2007-02-26,16만평 세계적 공원 윤곽′,하얄리아 부지 시민공원 기본구상 공개,,
5185,120,2,2007-02-26,박상국 회장 아름다운 기부,부산진구장학회에 장학금 1억원 쾌척,,
5186,120,2,2007-02-26,식육원산지 표시제도 시행,,,
5183,120,2,2007-02-26,장학사업 10년 뿌듯한 결실,부산진구장학회 수혜자 현황 조사,,
5184,120,2,2007-02-26,구청 탁구장 상시 개방,구민탁구교실도 운영,,
4875,126,1,2007-08-27,부전마켓타운은 변신중,,,
5182,120,2,2007-02-26,출장비 최소화·차량 연료비 절약·냉난방 조절까지,부산진구 눈물겨운 예산절감,,
5181,120,1,2007-02-26,부산진구 發 혁신 태풍′분다,부산 최초 업무부적격 공무원 퇴출키로,,
5180,120,1,2007-02-26,區 설치 50주년 이벤트 다채′,투호·떡 만들기 체험 등 민속놀이 진행,,
5138,121,4,2007-03-26,′일어서서 마주보고 미소를′,고객만족 위한 감사의 행정 전개,,
5178,120,1,2007-02-26,격식 타파한 동순방 실시,,,
5179,120,1,2007-02-26,희망아카데미 강연회 인기폭발,2월 27일 엄길청 교수·3월 배금자 변호사 초청,,
5106,122,6,2007-04-25,′우린 음악박사가 될 거에요′,부산진구 어린이 합창단 연습 시작,,
5107,122,7,2007-04-25,부산 대표택시 등대콜′ 운행,,,
5136,121,3,2007-03-26,생활폐기물 수집·운반 관련,10일간 원가계산 실사 참여,,
5163,121,7,2007-03-26,부전시장 상인 화합잔치,,,
5164,121,7,2007-03-26,노인 일자리 사업 발대식,,,
5165,121,7,2007-03-26,말 못할 가정고민 모두 상담,부산진구 건강가정지원센터 4월 2일 개소,,
5135,121,3,2007-03-26,제164회 임시회 의안 주요내용,,,
9810,231,2,2016-05-24,부산진구 기분 좋은 3개 분야 수상,지방규제개혁 행자부 장관상,2016-05-24,2016-05-24
